expiry,stock,earnings_date,type,strike,sd,gatherdate,stk_price,lastprice,change,percentchange,volume,openinterest,impliedvolatility,lastprice_chg,lastprice_avg_30d,pct_chg,iv_chg,iv_avg_30d,iv_avg_all,vol_chg,oi_chg,flag,amnt,moneyness,voi,be,em,empct
2026-12-18,AMZN,2024-08-01,Put,175.0,1,2024-07-31 13:56:40,186.69,24.0,0.0,0.0,569,1548,0.26377079010009763,0.0,22.298333333333336,0.0,0.003204313659668001,0.2621838919067383,0.2589907924256842,0.0,0.0,0,0,0.9373828271466067,0.36757105943152457,-0.19117253200492795,46.62,0.2372328458942632
2025-06-20,AMZN,2024-08-01,Put,175.0,1,2024-07-31 13:56:40,186.69,13.7,-1.9499998,-12.460063,15,5980,0.2841563284301757,-1.950000000000001,13.061333333333332,-12.460063897763584,-0.00186155364990237,0.27983203085327146,0.21602587594126926,-54.0,44.0,0,0,0.9373828271466067,0.002508361204013378,-0.13600085703572762,27.0,0.13739354009320262
2025-09-19,AMZN,2024-08-01,Put,175.0,1,2024-07-31 13:56:40,186.69,16.15,-0.8900013,-5.223012,2,615,0.27959399612426755,-0.8900000000000006,14.95,-5.2230046948356845,0.0005035350036621256,0.27569744898986814,0.25377739432369373,-8.0,0.0,0,0,0.9373828271466067,0.0032520325203252032,-0.14912421661578018,31.9,0.16232792329530235
2025-12-19,AMZN,2024-08-01,Put,175.0,1,2024-07-31 13:56:40,186.69,17.6,-1.7299995,-8.949817,38,1837,0.27579459564208975,-1.7299999999999969,16.917333333333332,-8.949818934299001,0.00100707000732414,0.27323724816894523,0.22895512229734635,37.0,0.0,0,0,0.9373828271466067,0.020685900925421885,-0.15689110289785202,35.11,0.1786624886174942
2026-01-16,AMZN,2024-08-01,Put,175.0,1,2024-07-31 13:56:40,186.69,20.43,0.0,0.0,10,1100,0.2731243342590332,0.4299999999999997,17.278666666666666,2.1499999999999986,0.0008697422790528431,0.2704052452392578,0.24070356415220748,5.0,5.0,0,0,0.9373828271466067,0.00909090909090909,-0.1720499223311372,36.22,0.18431088971021478
2026-06-18,AMZN,2024-08-01,Put,175.0,1,2024-07-31 13:56:40,186.69,22.47,0.0,0.0,1,1499,0.2690655369567871,0.0,19.815,0.0,7.629318237306615e-05,0.26700562103271486,0.25751656564985004,0.0,1.0,0,0,0.9373828271466067,0.00066711140760507,-0.1829771278590176,37.95,0.19311425357544593
2026-06-18,AAPL,2024-08-01,Put,200.0,2,2024-07-31 13:58:10,222.29,15.8,0.0,0.0,5,287,0.22135178070068356,0.0,15.214,0.0,0.00434871139526366,0.20999325170898436,0.17392716454879098,0.0,0.0,0,0,0.8997255836969724,0.017421602787456445,-0.1713527374150884,40.5,0.17308470916370508
2026-12-18,AAPL,2024-08-01,Put,200.0,2,2024-07-31 13:58:10,222.29,16.75,-1.25,-6.9444447,8,1842,0.21161677062988277,-1.6900000000000013,17.279333333333334,-9.164859002169203,0.00473017730712888,0.20396659892272948,0.1772607638244629,3.0,29.0,1,24,0.8997255836969724,0.004343105320304018,-0.17562643393764898,45.47,0.19432498088083136
2026-12-18,AAPL,2024-08-01,Put,210.0,1,2024-07-31 13:58:10,222.29,20.65,-1.5500011,-6.9819875,1,1146,0.20420107330322262,-1.5500000000000007,20.906,-6.981981981981986,0.0017242259216308509,0.19620402192687986,0.16883026708212245,-6.0,6.0,0,0,0.9447118628818211,0.0008726003490401396,-0.14818480363489137,45.47,0.19432498088083136
2025-06-20,AAPL,2024-08-01,Put,210.0,1,2024-07-31 13:58:10,222.29,11.8,-1.0999994,-8.527127,2,14745,0.21517203292846682,-2.0,12.306666666666667,-14.492753623188406,-0.0006256040954589759,0.20602092001342773,0.16027359906521094,-20.0,37.0,1,15,0.9447118628818211,0.0001356391997287216,-0.10837194655630035,26.0,0.1111161095865761
2025-09-19,AAPL,2024-08-01,Put,210.0,1,2024-07-31 13:58:10,222.29,13.76,-1.7399998,-11.225804,15,345,0.21454642883300779,-1.7400000000000002,14.322666666666667,-11.225806451612904,0.0024718991088867326,0.205020970703125,0.1628374230077407,-25.0,0.0,0,0,0.9447118628818211,0.043478260869565216,-0.11718925727653058,30.2,0.1290656349813307
2025-12-19,AAPL,2024-08-01,Put,210.0,1,2024-07-31 13:58:10,222.29,17.97,0.0,0.0,2,1917,0.21070125244140625,0.0,16.128,0.0,-0.0007018972778319865,0.20405611625671385,0.16119155051457462,0.0,-1.0,0,0,0.9447118628818211,0.0010432968179447052,-0.13612848081335188,33.56,0.14342525529713437
2026-01-16,AAPL,2024-08-01,Put,210.0,1,2024-07-31 13:58:10,222.29,15.9,-1.25,-7.28863,5,3448,0.2105639247131348,-1.2499999999999982,16.341,-7.28862973760932,0.002304054107666098,0.20321739987182616,0.15989964495565726,-5.0,0.0,0,0,0.9447118628818211,0.0014501160092807424,-0.12681632102208826,34.28,0.14650231679337802
2026-06-18,AAPL,2024-08-01,Put,210.0,1,2024-07-31 13:58:10,222.29,19.6,0.0,0.0,1,510,0.21317315155029298,0.0,18.729,0.0,0.004669142761230538,0.20108882008361814,0.1621625835436444,0.0,0.0,0,0,0.9447118628818211,0.00196078431372549,-0.14346124432048218,40.5,0.17308470916370508
2024-09-06,UBER,2024-08-06,Put,59.0,2,2024-07-31 13:58:50,64.74,1.91,0.0,0.0,3,4,0.48389187988281257,0.0,1.8033333333333335,0.0,-0.0036620727539062314,0.47616083740234383,0.47616083740234383,0.0,3.0,0,0,0.9113376583256102,0.75,-0.1181649675625578,9.39,0.1377896200185357
2024-08-30,UBER,2024-08-06,Put,60.0,2,2024-07-31 13:58:50,64.74,1.65,-0.5200001,-23.963139,17,161,0.5293015820312501,-0.6000000000000001,1.3733333333333333,-26.66666666666667,0.0012206909179688363,0.48674015869140624,0.48674015869140624,6.0,2.0,0,0,0.9267840593141798,0.10559006211180125,-0.09870250231696005,8.120000000000001,0.1191535372258264
2024-08-23,UBER,2024-08-06,Put,60.0,2,2024-07-31 13:58:50,64.74,1.43,-0.5400001,-27.411171,1,114,0.5173388110351562,-0.5700000000000001,1.0633333333333335,-28.500000000000004,-0.0173338110351563,0.4937523498535157,0.4937523498535157,-9.0,8.0,0,0,0.9267840593141798,0.008771929824561403,-0.09530429409947475,7.630000000000001,0.11196323756564723
2024-08-09,UBER,2024-08-06,Put,60.0,2,2024-07-31 13:58:50,64.74,1.11,-0.39999998,-26.490065,101,2341,0.70898728515625,-0.6799999999999999,0.7936363636363637,-37.988826815642454,0.02929658203124985,0.5487438591974432,0.5487438591974432,-15.0,-412.0,0,0,0.9267840593141798,0.043143955574540795,-0.09036144578313245,6.59,0.09670219338894037
2024-08-16,UBER,2024-08-06,Put,60.0,2,2024-07-31 13:58:50,64.74,1.3,-0.44000006,-25.287361,123,24823,0.5835002587890624,-0.6699999999999999,0.8733333333333333,-34.01015228426395,-0.001464829101562537,0.47454138745117186,0.42543205282827523,-189.0,219.0,0,0,0.9267840593141798,0.004955081980421383,-0.09329626197096065,6.9,0.10125115848007414
2024-08-30,UBER,2024-08-06,Put,62.0,1,2024-07-31 13:58:50,64.74,2.34,-0.6400001,-21.476513,5,25,0.5112353564453125,-0.26000000000000023,1.7423076923076921,-10.000000000000009,0.013183461914062444,0.4770935704627404,0.4770935704627404,-2.0,4.0,0,0,0.9576768612913192,0.2,-0.07846771702193386,8.120000000000001,0.1191535372258264
2024-09-06,UBER,2024-08-06,Put,62.0,1,2024-07-31 13:58:50,64.74,2.59,0.0,0.0,1,1,0.47461462890625,0.0,2.59,0.0,0.004882763671874957,0.4634656518554688,0.4634656518554688,0.0,0.0,0,0,0.9576768612913192,1.0,-0.08232931726907629,9.39,0.1377896200185357
2024-08-23,UBER,2024-08-06,Put,62.0,1,2024-07-31 13:58:50,64.74,2.81,-0.059999943,-2.0905905,15,84,0.5217332983398437,-0.06000000000000005,1.8153846153846156,-2.0905923344947754,-0.01098621826171875,0.4940893440129207,0.4940893440129207,4.0,-1.0,0,0,0.9576768612913192,0.17857142857142858,-0.0857275254865616,7.630000000000001,0.11196323756564723
2024-08-09,UBER,2024-08-06,Put,62.0,1,2024-07-31 13:58:50,64.74,1.78,-0.5,-21.929825,84,983,0.7143583251953125,-0.74,1.2566666666666668,-29.365079365079367,0.015136567382812438,0.5767457690429688,0.5767457690429688,-58.0,81.0,0,0,0.9576768612913192,0.08545269582909461,-0.06981773246833482,6.59,0.09670219338894037
2024-08-16,UBER,2024-08-06,Put,62.5,1,2024-07-31 13:58:50,64.74,2.11,-0.61000013,-22.426476,69,3728,0.585941640625,-0.94,1.3969999999999998,-30.81967213114754,0.012695185546874876,0.4666801379394531,0.41778864969576324,-65.0,258.0,1,124,0.965400061785604,0.018508583690987124,-0.06719184430027796,6.9,0.10125115848007414
2024-08-16,UBER,2024-08-06,Call,67.0,1,2024-07-31 13:58:50,64.74,2.27,0.53999996,31.213871,70,1238,0.5874064697265625,0.47,2.5,26.111111111111107,0.007812421874999975,0.5687054848632813,0.5687054848632813,-25.0,22.0,0,0,1.0349088662341674,0.05654281098546042,0.0699721964782206,6.9,0.10125115848007414
2024-08-09,UBER,2024-08-06,Call,67.0,1,2024-07-31 13:58:50,64.74,2.15,0.6500001,43.33334,1520,2311,0.6987334814453126,0.6299999999999999,4.434444444444444,41.44736842105262,0.010253803710937426,0.554691953125,0.554691953125,1293.0,-29.0,0,0,1.0349088662341674,0.6577239290350497,0.06811862835959238,6.59,0.09670219338894037
2024-08-30,UBER,2024-08-06,Call,67.0,1,2024-07-31 13:58:50,64.74,2.87,0.06999993,2.4999976,11,25,0.5112353564453125,0.07000000000000028,4.627692307692308,2.50000000000001,0.007324145507812463,0.4950658967472957,0.4950658967472957,8.0,0.0,0,0,1.0349088662341674,0.44,0.07924003707136253,8.120000000000001,0.1191535372258264
2024-08-23,UBER,2024-08-06,Call,67.0,1,2024-07-31 13:58:50,64.74,2.32,0.3499999,17.766493,12,43,0.5451705639648439,0.33999999999999986,4.366153846153846,17.171717171717166,-0.00219724365234375,0.5111602370042068,0.5111602370042068,10.0,1.0,0,0,1.0349088662341674,0.27906976744186046,0.07074451652764904,7.630000000000001,0.11196323756564723
2024-09-06,UBER,2024-08-06,Call,68.0,1,2024-07-31 13:58:50,64.74,2.44,0.0,0.0,1,5,0.5095263891601562,0.0,2.7199999999999998,0.0,-0.018066225585937623,0.5141650146484376,0.5141650146484376,0.0,0.0,0,0,1.0503552672227372,0.2,0.08804448563484712,9.39,0.1377896200185357
2024-08-30,UBER,2024-08-06,Call,70.0,2,2024-07-31 13:58:50,64.74,1.9,0.62,48.4375,21,211,0.5014698291015626,0.2999999999999998,3.174615384615385,18.74999999999999,-0.01123035644531234,0.4954508838829627,0.4954508838829627,14.0,4.0,0,0,1.0812480691998765,0.0995260663507109,0.11059623107815897,8.120000000000001,0.1191535372258264
2024-09-06,UBER,2024-08-06,Call,70.0,2,2024-07-31 13:58:50,64.74,1.92,0.3399999,21.518982,8,26,0.4936574072265626,0.15999999999999992,2.1425,9.090909090909086,0.005859316406250037,0.49976086181640633,0.49976086181640633,5.0,13.0,1,10,1.0812480691998765,0.3076923076923077,0.11090515909793029,9.39,0.1377896200185357
2024-08-23,UBER,2024-08-06,Call,70.0,2,2024-07-31 13:58:50,64.74,1.62,0.39999998,32.78688,25,227,0.5109912182617188,0.3800000000000001,3.605555555555556,30.64516129032259,-0.024902094726562463,0.48775061950683596,0.48775061950683596,3.0,16.0,0,0,1.0812480691998765,0.11013215859030837,0.10627123880135944,7.630000000000001,0.11196323756564723
2024-08-23,NTR,2024-08-07,Put,48.0,2,2024-07-31 13:59:39,51.36,0.6,-0.39999998,-39.999996,1,11,0.36817038085937503,-0.4,1.0522222222222224,-40.0,0.010253803710937537,0.3138496350097656,0.3138496350097656,-2.0,0.0,0,0,0.9345794392523364,0.09090909090909091,-0.07710280373831778,4.72,0.08730529595015576
2024-08-09,NTR,2024-08-07,Put,50.0,1,2024-07-31 13:59:39,51.36,0.9,-0.20000005,-18.181822,5,93,0.45898978515625005,-0.35,1.5616666666666665,-27.999999999999996,0.016113120117187518,0.33961977661132814,0.33961977661132814,-7.0,21.0,1,9,0.9735202492211839,0.053763440860215055,-0.04400311526479747,3.44,0.06362928348909656
2024-08-23,NTR,2024-08-07,Put,50.0,1,2024-07-31 13:59:39,51.36,1.5,0.0,0.0,3,19,0.35718416259765623,0.0,1.6953846153846153,0.0,-0.004150349121093744,0.3332210608849158,0.3332210608849158,0.0,0.0,0,0,0.9735202492211839,0.15789473684210525,-0.055685358255451706,4.72,0.08730529595015576
2024-08-16,NTR,2024-08-07,Put,50.0,1,2024-07-31 13:59:39,51.36,0.99,-0.40999997,-29.285711,2,457,0.3881897119140625,-0.3800000000000001,1.5762962962962963,-27.73722627737227,0.007812421874999975,0.30228923990885415,0.30228923990885415,1.0,0.0,0,0,0.9735202492211839,0.00437636761487965,-0.045755451713395665,3.5,0.06473909657320871
2024-08-09,NTR,2024-08-07,Call,53.0,1,2024-07-31 13:59:39,51.36,0.55,0.0,0.0,8,104,0.428716650390625,0.0,0.7388888888888889,0.0,-0.03320279296875006,0.37222578735351564,0.37222578735351564,0.0,1.0,0,0,1.0319314641744548,0.07692307692307693,0.04264018691588781,3.44,0.06362928348909656
2024-08-23,NTR,2024-08-07,Call,53.0,1,2024-07-31 13:59:39,51.36,1.06,0.0,0.0,1,31,0.3579165771484375,0.0,1.1384615384615384,0.0,-0.023437265624999926,0.3547240009014423,0.3547240009014423,0.0,0.0,0,0,1.0319314641744548,0.03225806451612903,0.05257009345794398,4.72,0.08730529595015576
2024-08-16,NTR,2024-08-07,Call,53.0,1,2024-07-31 13:59:39,51.36,0.9,0.099999964,12.499995,2,16,0.37744763183593744,0.09999999999999998,0.85,12.499999999999996,-0.03466762207031254,0.38350225878906247,0.38350225878906247,1.0,1.0,0,0,1.0319314641744548,0.125,0.04945482866043612,3.5,0.06473909657320871
2024-08-09,NTR,2024-08-07,Call,54.0,2,2024-07-31 13:59:39,51.36,0.5,0.050000012,11.111114,26,30,0.436529072265625,0.04999999999999999,0.4783333333333333,11.111111111111107,-0.0351558984375,0.37175107421875,0.37175107421875,17.0,1.0,0,0,1.0514018691588785,0.8666666666666667,0.061137071651090356,3.44,0.06362928348909656
2024-08-23,NTR,2024-08-07,Call,54.0,2,2024-07-31 13:59:39,51.36,0.85,0.28000003,49.122814,1,30,0.36035795898437495,0.28,0.7669230769230768,49.12280701754387,-0.0131834619140625,0.3405076466721754,0.3405076466721754,0.0,0.0,0,0,1.0514018691588785,0.03333333333333333,0.06795171339563867,4.72,0.08730529595015576
2024-08-30,UWMC,2024-08-06,Put,8.0,1,2024-07-31 14:00:04,8.42,0.2,-0.2,-50.0,1,11,0.5039112109375,-0.2,0.4,-50.0,-0.019531054687499938,0.50508307421875,0.50508307421875,0.0,0.0,0,0,0.9501187648456058,0.09090909090909091,-0.07363420427553445,0.7,0.07897862232779096
2024-08-02,UWMC,2024-08-06,Put,8.0,1,2024-07-31 14:00:04,8.42,0.1,0.0,0.0,2,42,0.500005,0.0,0.27615384615384614,0.0,-0.05468695312500005,0.4882863671875,0.4882863671875,0.0,2.0,0,0,0.9501187648456058,0.047619047619047616,-0.06175771971496432,0.63,0.07108076009501187
2024-08-09,PLTR,2024-08-05,Put,24.5,2,2024-07-31 14:00:28,27.04,0.7,-0.31,-30.69307,138,1264,1.0127002490234376,-0.42000000000000015,0.6888888888888889,-37.500000000000014,-0.022460825195312673,0.7711074584960937,0.7711074584960937,-415.0,48.0,0,0,0.9060650887573964,0.10917721518987342,-0.11982248520710054,3.75,0.1317492603550296
2026-12-18,PLTR,2024-08-05,Put,25.0,1,2024-07-31 14:00:28,27.04,6.5,-0.3499999,-5.109488,17,441,0.49451189086914066,-0.34999999999999964,6.475,-5.109489051094886,-0.007812421875000142,0.497436000477184,0.497436000477184,-27.0,-29.0,0,0,0.9245562130177515,0.03854875283446712,-0.3158284023668639,10.28,0.36116863905325436
2026-12-18,PLTR,2024-08-05,Put,25.0,1,2024-07-31 14:00:28,27.04,6.5,-0.3499999,-5.109488,17,441,0.49451189086914066,-0.34999999999999964,6.475,-5.109489051094886,-0.007812421875000142,0.497436000477184,0.497436000477184,-27.0,-29.0,0,0,0.9245562130177515,0.03854875283446712,-0.3158284023668639,10.28,0.36116863905325436
2026-01-16,PLTR,2024-08-05,Put,25.0,1,2024-07-31 14:00:28,27.04,5.03,-0.27999973,-5.2730646,22,5620,0.4907277490234375,-0.25,5.28,-4.734848484848484,-0.007934490966796881,0.49136657727050786,0.4845431042934684,-9.0,-27.0,0,0,0.9245562130177515,0.003914590747330961,-0.26146449704142016,7.74,0.2719304733727811
2026-06-18,PLTR,2024-08-05,Put,25.0,1,2024-07-31 14:00:28,27.04,5.92,0.0,0.0,48,200,0.4885305053710938,0.0,5.720454545454545,0.0,-0.004028280029296838,0.4939847743363814,0.4939847743363814,0.0,0.0,0,0,0.9245562130177515,0.24,-0.29437869822485213,8.64,0.3035502958579882
2026-01-16,PLTR,2024-08-05,Put,25.0,1,2024-07-31 14:00:28,27.04,5.03,-0.27999973,-5.2730646,22,5620,0.4907277490234375,-0.25,5.28,-4.734848484848484,-0.007934490966796881,0.49136657727050786,0.4845431042934684,-9.0,-27.0,0,0,0.9245562130177515,0.003914590747330961,-0.26146449704142016,7.74,0.2719304733727811
2026-06-18,PLTR,2024-08-05,Put,25.0,1,2024-07-31 14:00:28,27.04,5.92,0.0,0.0,48,200,0.4885305053710938,0.0,5.720454545454545,0.0,-0.004028280029296838,0.4939847743363814,0.4939847743363814,0.0,0.0,0,0,0.9245562130177515,0.24,-0.29437869822485213,8.64,0.3035502958579882
2024-08-09,PLTR,2024-08-05,Put,26.0,1,2024-07-31 14:00:28,27.04,1.27,-0.36,-22.08589,839,4072,0.9951172363281251,-0.55,1.279090909090909,-30.219780219780223,-0.03320793457031268,0.7308045947265626,0.7308045947265626,374.0,202.0,0,0,0.9615384615384616,0.20604125736738704,-0.08542899408284019,3.75,0.1317492603550296
2025-03-21,PLTR,2024-08-05,Put,26.0,1,2024-07-31 14:00:28,27.04,3.65,0.0,0.0,21,45,0.5144091528320311,0.0,3.7163636363636368,0.0,-0.006347592773437549,0.5132883366255327,0.5132883366255327,0.0,0.0,0,0,0.9615384615384616,0.4666666666666667,-0.1734467455621301,5.36,0.18831360946745562
2025-01-17,PLTR,2024-08-05,Put,26.0,1,2024-07-31 14:00:28,27.04,3.15,-0.4499998,-12.499995,1,1209,0.5168505346679688,-0.1499999999999999,3.1481818181818184,-4.545454545454543,-0.009765527343750025,0.5120787428977273,0.5120787428977273,0.0,-1.0,0,0,0.9615384615384616,0.0008271298593879239,-0.15495562130177506,4.45,0.15634245562130178
2024-08-02,PLTR,2024-08-05,Call,28.0,1,2024-07-31 14:00:28,27.04,0.14,0.020000003,18.181822,12531,20548,0.47461462890625,0.06000000000000001,0.8666666666666667,75.00000000000001,-0.04101521484374998,0.4857310541992188,0.48634901256930446,1535.0,-237.0,0,0,1.0355029585798816,0.6098403737590034,0.04068047337278112,1.19,0.04180843195266272
2024-08-09,PLTR,2024-08-05,Call,28.0,1,2024-07-31 14:00:28,27.04,1.37,0.120000005,9.6,1362,6157,1.0107471337890623,0.30000000000000004,1.8731818181818183,28.037383177570096,0.021489213867187384,0.7528436103959517,0.7528436103959517,-40.0,475.0,0,0,1.0355029585798816,0.22121162904011693,0.0861686390532545,3.75,0.1317492603550296
2024-08-09,PLTR,2024-08-05,Call,29.0,2,2024-07-31 14:00:28,27.04,1.01,0.099999964,10.989006,3481,6768,0.9970703417968749,0.20999999999999996,1.5004545454545453,26.249999999999996,0.0068358691406249505,0.7574820061700994,0.7574820061700994,1834.0,890.0,0,0,1.0724852071005917,0.5143321513002365,0.10983727810650896,3.75,0.1317492603550296
2024-08-23,SQ,2024-08-01,Put,54.0,1,2024-07-31 14:00:39,61.93,1.76,0.0,0.0,17,88,0.6967803759765626,0.0,0.9946153846153846,0.0,-0.004394487304687389,0.6321588767653246,0.6321588767653246,0.0,2.0,0,0,0.8719522041014048,0.19318181818181818,-0.15646697884708538,10.45,0.1603019538188277
2024-08-30,SQ,2024-08-01,Put,54.0,1,2024-07-31 14:00:39,61.93,1.78,0.0,0.0,1,34,0.6762727685546877,0.0,1.2566666666666668,0.0,0.021484160156249987,0.6152110961914063,0.6152110961914063,0.0,1.0,0,0,0.8719522041014048,0.029411764705882353,-0.15678992410786374,10.350000000000001,0.1587679638301308
2024-08-09,CVX,2024-08-02,Call,165.0,1,2024-07-31 14:01:09,160.4,0.91,0.04000002,4.5977035,210,1194,0.24414818359375,0.19000000000000006,0.9618181818181818,26.3888888888889,-0.008056560058593731,0.22658688016024503,0.22658688016024503,-42.0,46.0,0,0,1.0286783042394014,0.17587939698492464,0.03435162094763086,6.43,0.03808291770573566
2024-08-02,MO,2024-07-31,Put,48.0,1,2024-07-31 14:01:31,48.97,0.12,0.0,0.0,934,861,0.22852333984375,0.01999999999999999,0.30153846153846153,19.99999999999999,-0.17187328125,0.26044910231370194,0.26044910231370194,627.0,330.0,1,23,0.9801919542577088,1.0847851335656213,-0.022258525627935396,1.1800000000000002,0.02289156626506024
2024-08-02,MO,2024-07-31,Call,50.0,1,2024-07-31 14:01:31,48.97,0.06,-0.96999997,-94.17476,1726,1403,0.2148516015625,-1.13,0.3333333333333333,-94.9579831932773,-0.18847467773437504,0.257819921875,0.257819921875,1011.0,122.0,0,0,1.0210332856851134,1.2302209550962224,0.02225852562793554,1.1800000000000002,0.02289156626506024
2025-09-19,INTC,2024-08-01,Put,28.0,1,2024-07-31 14:01:39,30.38,3.2,-0.25,-7.2463765,4,1827,0.36780417358398443,-0.25,2.885666666666667,-7.246376811594203,-0.0015868981933593318,0.3671612763671875,0.3738243625019402,3.0,0.0,0,0,0.9216589861751152,0.0021893814997263274,-0.18367346938775506,5.9,0.18449637919684006
2025-12-19,INTC,2024-08-01,Put,28.0,1,2024-07-31 14:01:39,30.38,3.73,0.3800001,11.343287,2,8330,0.3712221081542969,0.3799999999999999,3.0983333333333336,11.34328358208955,0.006225523681640643,0.3512190529785156,0.34719835422180373,-18.0,0.0,0,0,0.9216589861751152,0.00024009603841536616,-0.2011191573403555,6.51,0.20357142857142857
2026-06-18,INTC,2024-08-01,Put,28.0,1,2024-07-31 14:01:39,30.38,4.25,-0.05000019,-1.1627951,6,2020,0.3415593188476562,0.20000000000000018,3.6416666666666666,4.938271604938276,-0.02746554565429693,0.3412378702392578,0.3563789003630607,-96.0,2.0,0,0,0.9216589861751152,0.0029702970297029703,-0.2182356813693219,7.35,0.22983870967741932
2026-01-16,INTC,2024-08-01,Put,28.0,1,2024-07-31 14:01:39,30.38,3.6,0.0,0.0,1,6908,0.35767243896484374,0.0,3.219666666666667,0.0,0.0023193127441407113,0.34828125683593747,0.35915430096293605,0.0,0.0,0,0,0.9216589861751152,0.00014475969889982628,-0.1968400263331139,6.65,0.20794930875576037
2026-12-18,INTC,2024-08-01,Put,28.0,1,2024-07-31 14:01:39,30.38,4.67,-0.059999943,-1.2684977,11,11866,0.33850759155273435,-0.09999999999999964,4.117999999999999,-2.0964360587002027,0.004577590942382748,0.3328618960571289,0.3404422017045454,10.0,31.0,1,30,0.9216589861751152,0.0009270183718186415,-0.23206056616194867,8.28,0.25892034233048056
2026-01-16,JKS,2024-08-12,Put,12.5,2,2024-07-31 14:02:58,20.78,1.32,0.0,0.0,1,330,0.6584506811523438,0.0,1.5373333333333334,0.0,0.054686953124999826,0.5911743356933594,0.62296383984375,0.0,0.0,0,0,0.6015399422521656,0.0030303030303030303,-0.46198267564966317,13.280000000000001,0.6071222329162655
2024-12-20,JKS,2024-08-12,Put,12.5,2,2024-07-31 14:02:58,20.78,0.4,0.0,0.0,3,19,0.737307314453125,0.0,0.44333333333333336,0.0,-0.11620977539062505,0.9531602696126302,0.9838894079777645,0.0,0.0,0,0,0.6015399422521656,0.15789473684210525,-0.4177093358999038,9.629999999999999,0.4402550529355148
2025-01-17,JKS,2024-08-12,Put,17.5,1,2024-07-31 14:02:58,20.78,2.12,0.0,0.0,1,39,0.6293982373046876,0.0,1.712,0.0,-0.036132451171875135,0.6217322983398438,0.6175383160114696,0.0,0.0,0,0,0.8421559191530317,0.02564102564102564,-0.2598652550529356,8.399999999999999,0.3840230991337824
2026-01-16,JKS,2024-08-12,Put,17.5,1,2024-07-31 14:02:58,20.78,3.95,0.0,0.0,1,63,0.5726361096191408,0.0,3.79,0.0,-0.06286558227539052,0.5843710183105469,0.6250520098735012,0.0,0.0,0,0,0.8421559191530317,0.015873015873015872,-0.34793070259865255,13.280000000000001,0.6071222329162655
2024-12-20,JKS,2024-08-12,Put,17.5,1,2024-07-31 14:02:58,20.78,1.75,0.0,0.0,61,89,0.6357458300781251,0.0,1.62,0.0,0.12402219726562513,0.6552443330078126,0.6364084908621652,0.0,0.0,0,0,0.8421559191530317,0.6853932584269663,-0.24205967276227144,9.629999999999999,0.4402550529355148
2024-09-20,JKS,2024-08-12,Put,17.5,1,2024-07-31 14:02:58,20.78,0.83,0.0,0.0,4,158,0.6435582519531251,0.07999999999999996,0.7556666666666667,10.666666666666663,-0.02832002929687505,0.6278357529296876,0.6370236178293537,1.0,1.0,0,0,0.8421559191530317,0.02531645569620253,-0.197786333012512,5.77,0.2637872954764196
2024-08-16,JKS,2024-08-12,Put,17.5,1,2024-07-31 14:02:58,20.78,0.3,0.0,0.0,2,310,0.5898478515625001,0.0,0.3048148148148148,0.0,-0.12695185546874987,0.6408817740885417,0.6408817740885417,0.0,0.0,0,0,0.8421559191530317,0.0064516129032258064,-0.1722810394610203,3.84,0.17555341674687197
2024-12-20,JKS,2024-08-12,Call,25.0,1,2024-07-31 14:02:58,20.78,2.0,0.0,0.0,4,54,0.6601596484375001,0.0,3.6199999999999997,0.0,-0.06274351318359361,0.6361527270507813,0.6464315705754207,0.0,0.0,0,0,1.2030798845043311,0.07407407407407407,0.2993262752646775,9.629999999999999,0.4402550529355148
2025-01-17,JKS,2024-08-12,Call,25.0,1,2024-07-31 14:02:58,20.78,2.55,0.0,0.0,5,57,0.5444381494140625,0.0,3.173666666666667,0.0,-0.0566400585937501,0.6247596118164064,0.6743180743046812,0.0,0.0,0,0,1.2030798845043311,0.08771929824561403,0.32579403272377283,8.399999999999999,0.3840230991337824
2024-09-20,JKS,2024-08-12,Call,25.0,1,2024-07-31 14:02:58,20.78,0.9,0.25,38.46154,23,385,0.6787141503906251,0.25,1.395,38.46153846153846,0.0009765527343750247,0.6453323227539064,0.6468059052693345,-68.0,80.0,0,0,1.2030798845043311,0.05974025974025974,0.24639076034648688,5.77,0.2637872954764196
2026-01-16,JKS,2024-08-12,Call,25.0,1,2024-07-31 14:02:58,20.78,4.94,0.4000001,8.810575,1,199,0.6420934228515626,0.40000000000000036,5.319999999999999,8.810572687224678,0.011962770996093774,0.6510126044921876,0.6737309687869051,0.0,0.0,0,0,1.2030798845043311,0.005025125628140704,0.4408084696823869,13.280000000000001,0.6071222329162655
2026-01-16,JKS,2024-08-12,Call,27.5,2,2024-07-31 14:02:58,20.78,5.5,0.0,0.0,6,36,0.5737347314453125,0.0,4.673333333333333,0.0,-0.05578557495117198,0.6312943771972657,0.6220355930833084,0.0,0.0,0,0,1.3233878729547641,0.16666666666666666,0.588065447545717,13.280000000000001,0.6071222329162655
2024-12-20,JKS,2024-08-12,Call,27.5,2,2024-07-31 14:02:58,20.78,1.5,0.0,0.0,1,51,0.6606479248046876,0.0,2.0286666666666666,0.0,0.011718632812500074,0.6332312067871094,0.628545631648137,0.0,1.0,0,0,1.3233878729547641,0.0196078431372549,0.395572666025024,9.629999999999999,0.4402550529355148
